Países;Sexo/Brecha de género;Niveles de educación;Periodo;Total
República Eslovaca;Hombres;Educación superior (nivel 5-8);2022;90
República Eslovaca;Hombres;Educación superior (nivel 5-8);2021;87,9
República Eslovaca;Hombres;Educación superior (nivel 5-8);2020;87,1
República Eslovaca;Hombres;Educación superior (nivel 5-8);2019;88
República Eslovaca;Hombres;Educación superior (nivel 5-8);2018;86,5
República Eslovaca;Hombres;Educación superior (nivel 5-8);2017;85,2
República Eslovaca;Hombres;Educación superior (nivel 5-8);2016;83,2
República Eslovaca;Hombres;Educación superior (nivel 5-8);2015;83,9
República Eslovaca;Hombres;Educación superior (nivel 5-8);2014;83,2
República Eslovaca;Hombres;Educación superior (nivel 5-8);2013;81,5
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;18,7
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;12,5
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;6,7
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;14
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;14,9
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;15,6
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;11,3
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;12,2
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;8,8
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;7,8
República Eslovaca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;9,3
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;9,2
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;10
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;11,1
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;13,1
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;12,9
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;13,5
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;12,7
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;15,1
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;15,4
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;15,1
República Eslovaca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;14,7
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;3,9
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;5,2
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;4,1
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;11,7
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;12,7
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;12,5
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;11,7
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;10,4
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;13
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;13,7
República Eslovaca;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;12,2
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;46,9
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;46,3
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;45,2
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;41,9
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;41,7
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;43
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;41,4
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;42,5
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;43,3
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;45,6
Finlandia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;46,7
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;74
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;74
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;71,2
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;68,6
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;71,6
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;69,7
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;68,2
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;68,1
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;68
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;69
Finlandia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;68,9
Finlandia;Mujeres;Educación superior (nivel 5-8);2023;87,8
Finlandia;Mujeres;Educación superior (nivel 5-8);2022;87,5
Finlandia;Mujeres;Educación superior (nivel 5-8);2021;86,2
Finlandia;Mujeres;Educación superior (nivel 5-8);2020;84,6
Finlandia;Mujeres;Educación superior (nivel 5-8);2019;85
Finlandia;Mujeres;Educación superior (nivel 5-8);2018;84,4
Finlandia;Mujeres;Educación superior (nivel 5-8);2017;82,4
Finlandia;Mujeres;Educación superior (nivel 5-8);2016;81,2
Finlandia;Mujeres;Educación superior (nivel 5-8);2015;81,8
Finlandia;Mujeres;Educación superior (nivel 5-8);2014;81,8
Finlandia;Mujeres;Educación superior (nivel 5-8);2013;82
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;59,7
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;60,5
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;58,2
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;57,1
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;58,4
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;59,2
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;57,4
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;58,4
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;55,7
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;55,7
Finlandia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;56,1
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;77
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;77,6
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;76,3
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;75,1
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;77
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;76,4
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;74,1
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;73,2
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;72,5
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;72,7
Finlandia;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;73,7
Finlandia;Hombres;Educación superior (nivel 5-8);2023;88,7
Finlandia;Hombres;Educación superior (nivel 5-8);2022;88,9
Finlandia;Hombres;Educación superior (nivel 5-8);2021;88,7
Finlandia;Hombres;Educación superior (nivel 5-8);2020;88,5
Finlandia;Hombres;Educación superior (nivel 5-8);2019;88
Finlandia;Hombres;Educación superior (nivel 5-8);2018;88,6
Finlandia;Hombres;Educación superior (nivel 5-8);2017;87,1
Finlandia;Hombres;Educación superior (nivel 5-8);2016;85,2
Finlandia;Hombres;Educación superior (nivel 5-8);2015;84,5
Finlandia;Hombres;Educación superior (nivel 5-8);2014;85,4
Finlandia;Hombres;Educación superior (nivel 5-8);2013;86,3
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;12,8
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;14,2
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;13
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;15,2
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;16,7
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;16,2
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;16
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;15,9
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;12,4
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;10,1
Finlandia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;9,4
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;3
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;3,6
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;5,1
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;6,5
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;5,4
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;6,7
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;5,9
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;5,1
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;4,5
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;3,7
Finlandia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;4,8
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;0,9
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;1,4
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;2,5
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;3,9
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;3
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;4,2
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;4,7
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;4
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;2,7
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;3,6
Finlandia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;4,3
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;49,9
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;46,9
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;43,8
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;45,2
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;48,9
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;53
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;53,9
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;53,1
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;52,1
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;53
Suecia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;52,9
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;76,8
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;75,6
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;75,6
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;77,8
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;79,5
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;79,9
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;80
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;79,3
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;78,5
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;77,7
Suecia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;77,6
Suecia;Mujeres;Educación superior (nivel 5-8);2023;88,7
Suecia;Mujeres;Educación superior (nivel 5-8);2022;88,5
Suecia;Mujeres;Educación superior (nivel 5-8);2021;87,6
Suecia;Mujeres;Educación superior (nivel 5-8);2020;87,4
Suecia;Mujeres;Educación superior (nivel 5-8);2019;88,2
Suecia;Mujeres;Educación superior (nivel 5-8);2018;88,2
Suecia;Mujeres;Educación superior (nivel 5-8);2017;87,5
Suecia;Mujeres;Educación superior (nivel 5-8);2016;87,5
Suecia;Mujeres;Educación superior (nivel 5-8);2015;87,2
Suecia;Mujeres;Educación superior (nivel 5-8);2014;86,6
Suecia;Mujeres;Educación superior (nivel 5-8);2013;86,6
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;70,3
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;69,6
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;66,7
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;67,1
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;70,4
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;69,8
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;68,6
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;67,9
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;68,3
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;67,8
Suecia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;68,1
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;84,7
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;84,5
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;83,5
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;84,5
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;85,4
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;86,1
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;85,2
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;84,2
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;83,7
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;83,4
Suecia;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;83,6
Suecia;Hombres;Educación superior (nivel 5-8);2023;90,6
Suecia;Hombres;Educación superior (nivel 5-8);2022;90,7
Suecia;Hombres;Educación superior (nivel 5-8);2021;89
Suecia;Hombres;Educación superior (nivel 5-8);2020;88,7
Suecia;Hombres;Educación superior (nivel 5-8);2019;89,6
Suecia;Hombres;Educación superior (nivel 5-8);2018;89,1
Suecia;Hombres;Educación superior (nivel 5-8);2017;89
Suecia;Hombres;Educación superior (nivel 5-8);2016;88,9
Suecia;Hombres;Educación superior (nivel 5-8);2015;88,4
Suecia;Hombres;Educación superior (nivel 5-8);2014;88,4
Suecia;Hombres;Educación superior (nivel 5-8);2013;88,3
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;20,4
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;22,7
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;22,9
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;21,9
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;21,5
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;16,8
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;14,7
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;14,8
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;16,2
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;14,8
Suecia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;15,2
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;7,9
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;8,9
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;7,9
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;6,7
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;5,9
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;6,2
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;5,2
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;4,9
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;5,2
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;5,7
Suecia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;6
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;1,9
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;2,2
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;1,4
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;1,3
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;1,4
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;0,9
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;1,5
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;1,4
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;1,2
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;1,8
Suecia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;1,7
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;..
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;..
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;..
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;..
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;55,6
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;56
Reino Unido;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;54,8
